Date,Open,High,Low,Close,% Change,% Change vs Average,Volume
2018-06-14T18:30:00.000Z,305.75,307.65,300.55,302.95,-0.96,-1,"82,24,497"
2018-06-17T18:30:00.000Z,302.9,311,302.1,308.8,1.93,1.89,"87,87,098"
2018-06-18T18:30:00.000Z,309.6,312.8,303.3,305.05,-1.21,-1.25,"1,04,98,362"
2018-06-19T18:30:00.000Z,304.9,308.25,304.05,305.6,0.18,0.14,"66,07,472"
2018-06-20T18:30:00.000Z,307.9,308.5,305.5,307,0.46,0.42,"50,85,379"
2018-06-21T18:30:00.000Z,306.85,308.9,303.2,308,0.33,0.29,"60,33,095"
2018-06-24T18:30:00.000Z,306.3,306.3,287.6,289.4,-6.04,-6.08,"1,63,92,183"
2018-06-25T18:30:00.000Z,288.4,288.4,275.1,276.85,-4.34,-4.38,"3,07,28,620"
2018-06-26T18:30:00.000Z,278.5,279.5,270,271.05,-2.09,-2.14,"1,90,77,416"
2018-06-27T18:30:00.000Z,272,272.65,261.85,263.35,-2.84,-2.88,"1,95,07,165"
2018-06-28T18:30:00.000Z,265.45,270.5,262.65,269.3,2.26,2.22,"1,47,65,516"
2018-07-01T18:30:00.000Z,276,276.05,265.6,266.7,-0.97,-1.01,"1,64,95,647"
2018-07-02T18:30:00.000Z,269.5,271.5,267.2,269.45,1.03,0.99,"1,14,84,332"
2018-07-03T18:30:00.000Z,270,271.5,265.65,267.05,-0.89,-0.93,"73,94,858"
2018-07-04T18:30:00.000Z,263.5,263.75,252.55,261.55,-2.06,-2.1,"2,08,20,454"
2018-07-05T18:30:00.000Z,262,272.5,261.85,270.85,3.56,3.52,"1,92,15,897"
2018-07-08T18:30:00.000Z,274.6,277,272.05,273.5,0.98,0.94,"93,87,556"
2018-07-09T18:30:00.000Z,274.9,276.9,272.9,275.45,0.71,0.67,"63,51,033"
2018-07-10T18:30:00.000Z,276.4,276.4,267.1,267.8,-2.78,-2.82,"73,56,582"
2018-07-11T18:30:00.000Z,269.6,272,265.5,266.1,-0.63,-0.68,"85,73,517"
2018-07-12T18:30:00.000Z,267.3,269.4,262.7,263.6,-0.94,-0.98,"83,52,827"
2018-07-15T18:30:00.000Z,260.5,260.8,250.5,252.1,-4.36,-4.4,"1,10,67,012"
2018-07-16T18:30:00.000Z,253,259,252.3,257.95,2.32,2.28,"63,50,966"
2018-07-17T18:30:00.000Z,259.45,259.45,247.3,251.85,-2.36,-2.41,"93,48,644"
2018-07-18T18:30:00.000Z,254,257.85,251.2,252.5,0.26,0.22,"95,56,686"
2018-07-19T18:30:00.000Z,252.7,254,251,253.4,0.36,0.32,"64,22,014"
2018-07-22T18:30:00.000Z,254.95,259.5,251.1,258.75,2.11,2.07,"88,91,743"
2018-07-23T18:30:00.000Z,258.75,263.75,257.1,258.8,0.02,-0.02,"99,06,160"
2018-07-24T18:30:00.000Z,260,261.7,256.1,257.85,-0.37,-0.41,"67,21,386"
2018-07-25T18:30:00.000Z,260.1,263,257.5,258.25,0.16,0.11,"88,17,721"
2018-07-26T18:30:00.000Z,259.1,269.7,258.55,268.15,3.83,3.79,"1,52,75,469"
2018-07-29T18:30:00.000Z,267.75,271.65,266.2,267.5,-0.24,-0.28,"78,01,098"
2018-07-30T18:30:00.000Z,268.95,270.45,262.2,264.1,-1.27,-1.31,"1,00,26,055"
2018-07-31T18:30:00.000Z,250,268,250,265.05,0.36,0.32,"5,32,82,545"
2018-08-01T18:30:00.000Z,263.45,266.45,258.7,260.85,-1.58,-1.63,"1,74,21,472"
2018-08-02T18:30:00.000Z,262.15,263.85,257.6,258.45,-0.92,-0.96,"90,44,248"
2018-08-05T18:30:00.000Z,259.95,261.8,252.5,254.05,-1.7,-1.74,"1,13,71,744"
2018-08-06T18:30:00.000Z,255.2,256,250.55,251.6,-0.96,-1,"1,44,90,829"
2018-08-07T18:30:00.000Z,253.5,258.25,251.85,255.15,1.41,1.37,"1,61,25,867"
2018-08-08T18:30:00.000Z,256.65,260.4,255.5,257.85,1.06,1.02,"77,77,719"
2018-08-09T18:30:00.000Z,257.25,258.65,249.55,250.1,-3.01,-3.05,"1,46,06,037"
2018-08-12T18:30:00.000Z,249.25,249.7,243.1,248.7,-0.56,-0.6,"1,38,77,900"
2018-08-13T18:30:00.000Z,248.6,249.85,247.2,248.8,0.04,0,"91,71,033"
2018-08-15T18:30:00.000Z,245.8,252.8,245.25,251.3,1,0.96,"1,41,48,347"
2018-08-16T18:30:00.000Z,253.7,260.1,253,258.25,2.77,2.73,"1,61,17,660"
2018-08-19T18:30:00.000Z,261.85,271.85,259.2,270.1,4.59,4.55,"2,55,76,718"
2018-08-20T18:30:00.000Z,271.85,274.7,266.7,268.8,-0.48,-0.52,"1,95,05,584"
2018-08-22T18:30:00.000Z,269.2,269.2,256,256.9,-4.43,-4.47,"1,86,67,622"
2018-08-23T18:30:00.000Z,257,258.65,255,255.5,-0.54,-0.59,"87,03,468"
2018-08-26T18:30:00.000Z,257,259.5,256.5,258.8,1.29,1.25,"61,27,707"
2018-08-27T18:30:00.000Z,261.7,263.25,259.05,260,0.46,0.42,"85,06,857"
2018-08-28T18:30:00.000Z,261.05,263.5,261,261.7,0.65,0.61,"51,17,552"
2018-08-29T18:30:00.000Z,262.3,263,259,259.35,-0.9,-0.94,"63,33,570"
2018-08-30T18:30:00.000Z,259.1,268.25,258.1,267.5,3.14,3.1,"1,23,60,078"
2018-09-02T18:30:00.000Z,271.4,273,265.25,266.6,-0.34,-0.38,"1,45,97,832"
2018-09-03T18:30:00.000Z,270.5,270.8,260.35,261.95,-1.74,-1.78,"1,47,75,900"
2018-09-04T18:30:00.000Z,261,271,255.4,266.5,1.74,1.7,"1,00,84,307"
2018-09-05T18:30:00.000Z,269.7,272,263.85,269.95,1.29,1.25,"1,47,36,214"
2018-09-06T18:30:00.000Z,269.55,279.9,269.25,277.4,2.76,2.72,"2,61,89,156"
2018-09-09T18:30:00.000Z,276,282,271.75,275.7,-0.61,-0.65,"2,13,22,969"
2018-09-10T18:30:00.000Z,277.25,278.85,265.7,267.3,-3.05,-3.09,"1,34,44,031"
2018-09-11T18:30:00.000Z,268.2,268.2,258.85,262.4,-1.83,-1.87,"1,44,56,273"
2018-09-13T18:30:00.000Z,265,269.6,263.4,266.6,1.6,1.56,"1,07,10,620"
2018-09-16T18:30:00.000Z,263.35,264.1,259.65,260.25,-2.38,-2.42,"94,61,420"
2018-09-17T18:30:00.000Z,257.75,259.8,250.6,251.5,-3.36,-3.4,"1,15,54,420"
2018-09-18T18:30:00.000Z,253.55,255,251,252.6,0.44,0.4,"78,45,650"
2018-09-20T18:30:00.000Z,255.05,257.7,228.85,250.35,-0.89,-0.93,"1,85,47,453"
2018-09-23T18:30:00.000Z,250.2,251,239.35,240.2,-4.05,-4.09,"88,89,259"
2018-09-24T18:30:00.000Z,241,243.5,235.45,240.8,0.25,0.21,"90,30,367"
2018-09-25T18:30:00.000Z,242.3,243.2,229.55,233.35,-3.09,-3.13,"1,78,10,869"
2018-09-26T18:30:00.000Z,234.8,236.55,223.1,225.25,-3.47,-3.51,"1,74,30,781"
2018-09-27T18:30:00.000Z,227.9,230.7,219.5,223.7,-0.69,-0.73,"1,41,96,824"
2018-09-30T18:30:00.000Z,225,230.45,220,229.35,2.53,2.49,"97,43,094"
2018-10-02T18:30:00.000Z,230,232.8,225.8,227.6,-0.76,-0.8,"90,94,685"
2018-10-03T18:30:00.000Z,224,230.8,221.75,223.25,-1.91,-1.95,"1,38,98,979"
2018-10-04T18:30:00.000Z,222.75,226.45,214.75,216.25,-3.14,-3.18,"1,04,71,026"
2018-10-07T18:30:00.000Z,217.8,218.5,208.1,212.35,-1.8,-1.84,"1,18,54,170"
2018-10-08T18:30:00.000Z,205.7,206,170.3,184.35,-13.19,-13.23,"14,27,60,251"
2018-10-09T18:30:00.000Z,186,190.95,185.05,188.75,2.39,2.35,"3,56,70,907"
2018-10-10T18:30:00.000Z,180.65,187.75,178,182.95,-3.07,-3.11,"1,93,23,517"
2018-10-11T18:30:00.000Z,185.95,188.4,182.6,183.75,0.44,0.4,"1,80,14,894"
2018-10-14T18:30:00.000Z,186.5,186.5,182.7,184.35,0.33,0.29,"1,16,58,409"
2018-10-15T18:30:00.000Z,185.2,187.25,184.55,185.85,0.81,0.77,"96,95,745"
2018-10-16T18:30:00.000Z,187.6,187.8,179.1,179.95,-3.17,-3.22,"1,20,04,524"
2018-10-18T18:30:00.000Z,178.95,179.75,174,174.7,-2.92,-2.96,"1,04,69,358"
2018-10-21T18:30:00.000Z,176.4,176.85,170.05,170.75,-2.26,-2.3,"1,17,21,075"
2018-10-22T18:30:00.000Z,170,175.7,169.55,170.65,-0.06,-0.1,"1,55,88,511"
2018-10-23T18:30:00.000Z,173.9,175,169,170.65,0,-0.04,"1,54,21,903"
2018-10-24T18:30:00.000Z,168.95,169.75,164.6,165.35,-3.11,-3.15,"1,48,77,057"
2018-10-25T18:30:00.000Z,166,172.8,165.9,168.5,1.91,1.86,"1,95,84,723"
2018-10-28T18:30:00.000Z,169.95,176.5,167.7,175.35,4.07,4.02,"1,41,71,750"
2018-10-29T18:30:00.000Z,177,181.5,176.05,177.25,1.08,1.04,"1,56,02,414"
2018-10-30T18:30:00.000Z,178.3,180,173.45,179.1,1.04,1,"1,25,79,712"
2018-10-31T18:30:00.000Z,182,186.05,178.2,179.45,0.2,0.15,"2,89,47,802"
2018-11-01T18:30:00.000Z,180.95,191.85,180.9,190.3,6.05,6.01,"2,94,25,248"
2018-11-04T18:30:00.000Z,191.3,191.3,186.65,189.8,-0.26,-0.3,"1,48,18,506"
2018-11-05T18:30:00.000Z,192.45,199.95,191.75,193.25,1.82,1.78,"3,53,39,222"
2018-11-06T18:30:00.000Z,194.95,195.75,193.35,194.85,0.83,0.79,"39,32,893"
2018-11-08T18:30:00.000Z,192.9,200.75,192,195.25,0.21,0.16,"2,23,41,961"
2018-11-11T18:30:00.000Z,194.45,194.45,185.2,186.05,-4.71,-4.75,"2,07,89,180"
2018-11-12T18:30:00.000Z,180.75,183,178.35,179.5,-3.52,-3.56,"2,21,89,598"
2018-11-13T18:30:00.000Z,180.5,183,176.25,176.8,-1.5,-1.54,"1,57,95,883"
2018-11-14T18:30:00.000Z,178,182.7,177.5,180.2,1.92,1.88,"1,87,40,276"
2018-11-15T18:30:00.000Z,180.9,181.85,177.85,179.9,-0.17,-0.21,"1,00,22,823"
2018-11-18T18:30:00.000Z,180.6,185.5,179.1,184.6,2.61,2.57,"1,45,22,581"
2018-11-19T18:30:00.000Z,184.05,188.3,183.2,183.75,-0.46,-0.5,"1,31,14,982"
2018-11-20T18:30:00.000Z,184.4,186.75,183.75,184.15,0.22,0.18,"80,97,107"
2018-11-21T18:30:00.000Z,185.5,186.15,181.75,182.55,-0.87,-0.91,"91,35,857"
2018-11-25T18:30:00.000Z,183.9,184.45,177,181.75,-0.44,-0.48,"98,65,426"
2018-11-26T18:30:00.000Z,181.7,184.55,178.55,180.05,-0.94,-0.98,"1,16,39,680"
2018-11-27T18:30:00.000Z,181,181.35,174,174.45,-3.11,-3.15,"1,25,04,717"
2018-11-28T18:30:00.000Z,175.95,179.35,173.45,177.25,1.61,1.56,"2,08,92,744"
2018-11-29T18:30:00.000Z,172,174.9,170.35,171.95,-2.99,-3.03,"1,83,93,012"
2018-12-02T18:30:00.000Z,173.25,176.45,170,175.45,2.04,1.99,"1,40,68,885"
2018-12-03T18:30:00.000Z,177.95,178.75,175.3,175.75,0.17,0.13,"1,14,81,923"
2018-12-04T18:30:00.000Z,173,173,168.6,169.2,-3.73,-3.77,"1,49,60,527"
2018-12-05T18:30:00.000Z,168.5,168.7,161.6,162.65,-3.87,-3.91,"1,54,28,019"
2018-12-06T18:30:00.000Z,162.25,164.2,160.8,162.4,-0.15,-0.19,"1,35,45,006"
2018-12-09T18:30:00.000Z,159.9,160.5,156.5,157.1,-3.26,-3.3,"1,35,20,495"
2018-12-10T18:30:00.000Z,155,159.5,154.65,158.1,0.64,0.6,"1,20,94,881"
2018-12-11T18:30:00.000Z,159.5,167.1,158,164.1,3.8,3.75,"2,24,61,175"
2018-12-12T18:30:00.000Z,166,168,165.55,166.85,1.68,1.64,"1,22,35,499"
2018-12-13T18:30:00.000Z,166,168.4,164.85,166.95,0.06,0.02,"1,00,91,732"
2018-12-16T18:30:00.000Z,167.25,175.95,167.25,173.95,4.19,4.15,"2,85,26,103"
